url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-056-03398,FOIL-2022-056-03398,Stolen car police report,,Closed,New York City Police Department (NYPD),2022-07-11 21:00:00+00:00
